NAME	TITLE	SCORE	
SUPV3L1		2.2413154	
TMEM220		2.2401624	
GID4		2.2349846	
IRS2		2.2227056	
SEL1L		2.2185593	
USPL1		2.2184815	
DERL1		2.2163072	
RSPO3		2.2144618	
CDK13		2.2115247	
MMAB		2.211092	
GCLC		2.2083693	
ENSG00000284726		2.2067237	
ENSG00000260912		2.2065337	
TXNDC11		2.203817	
TIAL1		2.2029984	
PDIA4		2.202294	
PGRMC1		2.1990457	
BAZ2A		2.1956475	
MALAT1		2.193984	
MOSMO		2.1936352	
NSRP1		2.1887257	
HIVEP2		2.1879048	
FASN		2.177678	
PDCD6IPP2		2.169282	
SDHAP4		2.1681802	
NSD3		2.1631699	
EPGN		2.1617265	
ARL5B		2.158699	
PPP1R15A		2.15715	
ABCA13		2.1549244	
ZNF354B		2.1547534	
SPCS2		2.1524715	
SDF2L1		2.1522555	
ENSG00000269902		2.142941	
GSR		2.1388402	
PPP1R15B		2.1379526	
TMF1		2.1348047	
DBI		2.131304	
SGK3		2.115106	
UPF2		2.1130219	
PIKFYVE		2.11123	
ARHGAP26		2.1087117	
WDR26		2.1071475	
IBTK		2.1048648	
ST6GALNAC5		2.1043684	
AFF4		2.1028762	
CISD2		2.1004224	
OGA		2.1004007	
AVL9		2.095864	
ENSG00000279166		2.095285	
RNF111		2.093967	
LSS		2.087965	
GLRX		2.0851839	
GMPPB		2.078822	
RNMT		2.0785058	
MAPK6		2.0737762	
SMCR8		2.0662744	
PDK1		2.0641716	
TXNRD1		2.0597947	
CHKB		2.0585501	
SPP1		2.0584102	
ATF2		2.0570817	
EREG		2.0487247	
MED10		2.0453992	
ARFGEF3		2.044382	
CTTNBP2NL		2.0432603	
OSBP		2.040272	
DTWD1		2.0370967	
GUCY1A2		2.03373	
ZXDC		2.031727	
ENSG00000260196		2.0316448	
SPTY2D1		2.0315835	
FEM1C		2.0315797	
TMEM39A		2.0311005	
ACBD3		2.0300765	
SLC38A4		2.026481	
ZNF746		2.022094	
RLIG1		2.0209632	
KIAA1217		2.0182228	
AK4		2.0178034	
GJC1		2.0138147	
ZBTB41		2.0134842	
USP53		2.011199	
HOXA1		2.009728	
TMEM154		2.0061557	
ADPRH		2.0016239	
HRK		2.0009348	
ATG2B		2.0005715	
MARCHF5		1.9891225	
VPS26A		1.9857882	
DENND1A		1.98558	
RMND1		1.9783926	
MAGI2		1.972347	
TBK1		1.9683682	
ZFAND2A		1.962798	
ENSG00000112096		1.9594216	
IDI1		1.9572928	
SHOC2		1.9483111	
SLC3A2		1.948118	
TASOR2		1.9432632	
JMY		1.9414846	
SLC39A14		1.9404557	
LRP8		1.939894	
ENSG00000264112		1.9393713	
MYSM1		1.9369838	
LRIF1		1.9366758	
DERL2		1.936645	
RYBP		1.9339466	
PAK2		1.9305668	
SELENOS		1.9295752	
MBD2		1.9275069	
ZNF280C		1.9271805	
FGF2		1.9263433	
BEST1		1.9221833	
DDIT3		1.9217196	
ZFY		1.9200759	
RUSC1-AS1		1.918616	
MSC		1.9180787	
TM4SF20		1.9163438	
SETD5		1.9140873	
CLIP4		1.9135437	
SLC7A1		1.910283	
PITPNB		1.910191	
SLC39A8		1.9096376	
UBE2K		1.9085186	
TRAPPC6B		1.9061229	
SSH1		1.8959391	
NPC1		1.8953391	
MSMO1		1.8949975	
ZNF383		1.8946835	
TRIM16		1.8942295	
PBRM1		1.8904196	
THOC2		1.8880877	
GDAP2		1.8815788	
FAM98B		1.8808917	
SERPINB8		1.8797516	
PRKAG2		1.8773193	
LINC02979		1.8768265	
DCP1A		1.875675	
ICAM1		1.8711513	
TENT2		1.8690121	
USP8		1.8683867	
GCC1		1.8630756	
CHASERR		1.8595898	
PCNX4		1.8595397	
ENSG00000276730		1.8586562	
ABCC3		1.8579441	
PUS1		1.8565135	
DEK		1.8564414	
WRN		1.8535973	
POLI		1.8527224	
TNPO1		1.8524432	
RPAP2		1.8520031	
UBE2B		1.8509462	
TIMM17A		1.8500946	
TBCK		1.847148	
TNFSF9		1.8463062	
EPG5		1.8376393	
PCSK9		1.83749	
TULP3		1.8327482	
CLIP1		1.8319327	
OSMR		1.8267066	
GSK3B		1.8265315	
ENSG00000203644		1.8217202	
UBQLN1		1.8205049	
MSTO2P		1.8186306	
RRAS2		1.8102536	
HELZ		1.8062594	
RAB6A		1.8058188	
EPS15L1		1.8046168	
KATNBL1		1.8036015	
SAT1		1.8035201	
PTGS2		1.8024905	
USP36		1.8014657	
TAB3		1.8012373	
RBM26		1.8011172	
LINC00520		1.8010943	
INHA		1.8006452	
HPRT1		1.7969089	
USP16		1.7933191	
PNPLA8		1.7930932	
ENSG00000272574		1.7909095	
HNRNPA3		1.7901521	
ZNF770		1.7895406	
SNHG12		1.7893444	
TMEM266		1.7879294	
SDE2		1.7858613	
ANAPC10		1.7796507	
EIF3J		1.7796301	
GFRA1		1.7776853	
PFKFB4		1.7773745	
BBS7		1.7752848	
ENSG00000258297		1.7736162	
FDPS		1.7732126	
RNF2		1.7720565	
INO80D		1.7642037	
PTPN12		1.7636825	
ENSG00000223901		1.762719	
DNAJC2		1.7577355	
ADAMTS9-AS2		1.754462	
CELF1		1.754374	
MFSD8		1.7538744	
LINC01204		1.7498204	
ZNF518B		1.7471399	
MAP4K3		1.7388949	
RNA5S9		1.7380366	
U2AF1L4		1.7367139	
SLC7A11		1.7344228	
AIFM2		1.7343619	
SLC38A1		1.7310336	
WASL		1.7264282	
ERBIN		1.7251151	
DDAH1		1.7220694	
LARP4		1.7204885	
NFAT5		1.7184422	
TAB2		1.7171078	
LTV1		1.7171029	
MTFR1		1.7117378	
ZNF286A		1.7109084	
NSMAF		1.7088804	
ZCCHC8		1.708836	
IL6		1.7087772	
MAGOHB		1.7086948	
RNF103		1.7053139	
SREK1IP1		1.7022235	
UNC13D		1.7001381	
NECAB1		1.6991252	
MED13		1.6989177	
MSL2		1.698612	
ENSG00000280077		1.6972746	
SPOPL		1.6961836	
SHOC1		1.695321	
SLC11A2		1.6941979	
PUM2		1.6906418	
AEBP2		1.6854972	
HSP90B1		1.6852902	
SLC16A1-AS1		1.6842525	
CCDC158		1.6790057	
CUL3		1.6789308	
PLIN4		1.6789044	
LBR		1.6778425	
NANP		1.6755524	
NCOR1		1.6729393	
DARS1-AS1		1.6719322	
BCL10		1.6710746	
VPS37A		1.6680537	
CTDNEP1		1.6679555	
HNRNPD		1.6667811	
ZNF37A		1.6665639	
YTHDF3		1.6662377	
CHMP4A		1.6659075	
GNE		1.6641796	
ACACA		1.6638715	
ZNF800		1.6599007	
PCSK6		1.6592729	
RAB5B		1.6578654	
SLC7A11-AS1		1.6550394	
ACSL1		1.6531724	
FNDC3B		1.652423	
PACC1		1.6521899	
PARAIL		1.6521082	
QTRT2		1.6519331	
MTF1		1.6496621	
FAM210A		1.6457198	
SERAC1		1.6453806	
GPR22		1.6439148	
AKAP17A		1.6433054	
TRMT10B		1.64295	
WFS1		1.6423916	
ZNF331		1.641802	
GCNT4		1.6395061	
RPS6KA1		1.6341034	
DPP3-DT		1.63203	
DNAJC6		1.6314392	
TCF20		1.631231	
DNAJB11		1.6308018	
FRS2		1.6300106	
ETV3		1.6295179	
XPA		1.6274983	
ZFHX4-AS1		1.6258823	
WASF1		1.625498	
CEP20		1.6234511	
OSBPL11		1.6231623	
TAOK1		1.6211808	
PPP2R1B		1.621044	
BMAL2		1.6208398	
AK3		1.6181313	
DUSP5		1.6176279	
BBX		1.6176164	
STC1		1.6161417	
MAML2		1.6144124	
BRWD3		1.6108583	
BTN2A2		1.6108541	
GPATCH8		1.6102936	
GSAP		1.6065239	
UBA5		1.604453	
HPF1		1.600006	
RFFL		1.5982112	
ASPH		1.5978286	
ENSG00000282057		1.594252	
ISCA1		1.5931818	
RBBP6		1.5929749	
UFM1		1.588321	
ATXN7		1.5877103	
GORAB		1.5852985	
MIR222HG		1.5837905	
ZFP82		1.5831047	
ATP6V1B2		1.5805818	
PAN3		1.5795466	
DMTF1		1.5785043	
RAB30		1.5774565	
PER1		1.5764091	
PCSK5		1.5760548	
C11orf54		1.5759176	
PROSER1		1.5751554	
RIOK2		1.5749632	
SAMD8		1.5746118	
TMEM178B		1.572055	
NDUFAF7		1.5698419	
GLIDR		1.568268	
SENP5		1.5616963	
CDK12		1.5601684	
NAP1L5		1.5590997	
LIMA1		1.5590922	
GRAMD2B		1.5579504	
GOLGA4		1.5577402	
DIMT1		1.5573841	
TMC3-AS1		1.5570694	
KCNMB3		1.5561402	
SCYL2		1.556061	
LCOR		1.5560234	
PSME4		1.5535716	
PKN2		1.5521443	
DHX33		1.5514455	
CPA4		1.5512015	
YTHDC2		1.5503194	
ENSG00000226471		1.5484487	
SRRM1		1.5480055	
ZNF660		1.5470124	
DRAM1		1.5465146	
WTAP		1.5453438	
STX16		1.5452374	
PUM3		1.543261	
ENSG00000260966		1.54233	
ENSG00000279384		1.5410023	
AAK1		1.5406637	
VPS54		1.5379148	
CHAMP1		1.5365101	
SWAP70		1.5358846	
HMGCS1		1.5353255	
ZNF587		1.5351789	
XPO6		1.5338466	
ENSG00000257298		1.5333145	
SLC2A6		1.533086	
MINPP1		1.5280541	
DPAGT1		1.5237545	
MAOA		1.5237359	
SPIRE1		1.5216976	
RAI14		1.5195494	
ENSG00000261051		1.5185977	
ARMCX3		1.5183295	
MIR4733HG		1.5133755	
SLTM		1.5126665	
CEP95		1.5123715	
SLC26A6		1.5120499	
RAB3IP		1.5116935	
DTWD2		1.5111531	
FOS		1.5108621	
TBC1D15		1.5086827	
RFK		1.5084968	
KLHL30-AS1		1.5070528	
PRPF40A		1.5064286	
CDC6		1.5059828	
DPH3		1.5031755	
RAD23B		1.5016956	
TADA2B		1.5016284	
MGA		1.5010395	
SEC63		1.5010027	
SEPTIN7P14		1.5007553	
ZNF451-AS1		1.5006596	
PPP6C		1.4991379	
TANK		1.4987075	
FAM234B		1.4977912	
KIF3A		1.4976481	
MBD4		1.496709	
DDX21		1.4951999	
LIF		1.494872	
ZNF550		1.4940963	
ARID5B		1.4939148	
SLC7A5		1.4938482	
CCT6P1		1.4918523	
RPL32P3		1.4912244	
IFRD1		1.4908763	
NUTM2B-AS1		1.4901764	
LMLN		1.4882379	
BNC1		1.4877849	
KCNAB1		1.4871	
PTP4A1		1.4843682	
FTX		1.4838727	
ARFGEF2		1.4835166	
BRPF3		1.4818134	
FBXO30		1.4812344	
CLDN12		1.4803054	
N4BP2		1.479652	
ENSG00000250280		1.4766269	
EGLN1		1.4762887	
SREK1		1.4761847	
LRRC37A16P		1.4752547	
GRPEL2		1.4741678	
MAFG		1.4732369	
TMEM255A		1.4723961	
SLC22A5		1.4719613	
APOOL		1.471281	
POM121C		1.4702516	
HAPSTR1		1.4701247	
TYW5		1.4674541	
ZRANB2		1.4664418	
OGFRL1		1.4660882	
ZNF721		1.4657956	
SLC35G2		1.465448	
THAP9		1.4647758	
EP300		1.4611938	
XIAP		1.4602243	
IFT122P2		1.459318	
ME1		1.4586154	
FAM200B		1.456697	
TUT7		1.4537798	
SHLD3		1.4513091	
RNFT1		1.4511373	
ZNF326		1.4497652	
UEVLD		1.4497476	
BRIX1		1.4493784	
TANC1		1.4448329	
SRSF10		1.4446958	
ZNF566		1.4444427	
ETFA		1.44444	
ASXL1		1.4443061	
NT5DC1		1.4441452	
GCLM		1.441215	
ODR4		1.4406866	
ADAMTS5		1.4400207	
ATP2C1		1.4398327	
JAZF1		1.4394251	
ZNF658		1.4389122	
SAMD10		1.4376129	
ZNF169		1.4375013	
LRRC7		1.4373794	
ZNF471		1.43726	
STT3B		1.436858	
WAPL		1.4368073	
DUSP14		1.4364907	
TMEM202-AS1		1.4349152	
GPATCH2L		1.4330758	
ZNF638		1.4326533	
SLC22A15		1.4326286	
COG5		1.4320703	
ZNF493		1.4319263	
C9orf72		1.4298308	
ENSG00000273521		1.4297553	
USP33		1.429629	
NAMPTP1		1.4287372	
AQP3		1.426817	
PPARD		1.4266795	
ZFHX3		1.4234952	
C2orf76		1.4228176	
RIF1		1.4200457	
GSK3B-DT		1.419636	
ZKSCAN2		1.4190797	
TBC1D22B		1.4177922	
SLC12A4		1.4172423	
LIMD1		1.4163785	
ENSG00000267510		1.4161539	
CLINT1		1.4151179	
SELENOK		1.4139878	
ENSG00000272476		1.413458	
ATRX		1.4122934	
HIF1A		1.4121705	
ASNSD1		1.411826	
HSF4		1.4112093	
C1orf220		1.4111888	
ST3GAL1		1.4098988	
MACO1		1.4082725	
ALG5		1.4080486	
DNAJC25		1.4070742	
ZNF26		1.4069177	
RERE		1.4063679	
EFL1		1.4049343	
MID2		1.4039106	
GTF2A1		1.3989177	
SON		1.3968916	
ENSG00000276517		1.3935869	
CREBBP		1.3923103	
DUSP8P5		1.3918136	
ENSG00000261098		1.3890297	
TOP1		1.3882228	
ESCO1		1.3872969	
ZNF662		1.3871459	
WDR89		1.3867501	
MVD		1.3866557	
CDC40		1.3850598	
DNAJC16		1.3845748	
LUZP2		1.384273	
DUSP1		1.3838329	
FAM13A-AS1		1.3835566	
ATP10D		1.3831645	
TBL1X		1.3828899	
PRDM2		1.3827741	
CCDC47		1.3823287	
SRSF11		1.3816295	
PPP2CB		1.3797435	
ZNF611		1.3790351	
GNL3		1.3785912	
CCNT1		1.376127	
NFKBIZ		1.3761218	
SNHG1		1.3755552	
ZDHHC18		1.3754011	
UTY		1.3750575	
MAPK1IP1L		1.373182	
PSMD12		1.3728408	
RAB3GAP2		1.3721611	
HAUS6		1.3715222	
MTRF1		1.3697029	
CFLAR		1.3695202	
ATP6V1C1		1.3692822	
SOS1		1.3689382	
TBC1D3L		1.3683382	
MAP2K3		1.3676713	
ENSG00000254783		1.3663352	
CCDC14		1.3661634	
CLHC1		1.3655481	
ABL2		1.3654916	
CCDC18		1.3653712	
DCAF1		1.3645896	
IREB2		1.3643075	
AK6		1.3630852	
HNRNPA2B1		1.362419	
AMMECR1L		1.3608464	
NOL8		1.359233	
MDM2		1.3592159	
BEND3P3		1.3580632	
AIMP1		1.3575585	
TMEM170A		1.356831	
PARD3B		1.3555169	
ZFC3H1		1.3533633	
ENSG00000249476		1.3528514	
FER1L4		1.3511802	
CNTN3		1.3505512	
SCARB1		1.3500686	
DENND4B		1.3498896	
DCUN1D4		1.3494279	
CLDND2		1.3491699	
NCR3LG1		1.347366	
EOGT-DT		1.3468503	
NBPF19		1.3465674	
TSC22D2		1.346183	
AHCTF1		1.3460611	
CACUL1		1.3460605	
CITED2		1.3458943	
PTAR1		1.345293	
ENSG00000280374		1.3452126	
PPP3R1		1.3452034	
MXD1		1.342615	
CADPS		1.3425397	
PEX11A		1.34234	
PTRH2		1.342211	
RADX		1.3422109	
ZNF879		1.3405492	
CRELD2		1.3404247	
CREB3L2		1.3395072	
DIPK1A		1.337142	
HSD17B7		1.3338175	
ATP2B1		1.3333037	
RAB11FIP2		1.3331811	
UGGT1		1.3326774	
PRRC2C		1.3318846	
BCL6		1.3308357	
MSTO1		1.330611	
NFKBIE		1.3305073	
PWWP2A		1.3298924	
GADD45A		1.3291488	
CCNK		1.3283085	
TMEM161B-DT		1.327527	
COMMD7		1.3260802	
ATF7IP2		1.3257163	
FIG4		1.3250358	
EDEM1		1.3241879	
NADK2		1.3241398	
SLC6A6		1.3236858	
MARS2		1.3186702	
FBXO11		1.317931	
SLC25A44		1.3146936	
NCBP3		1.3144448	
ZCCHC9		1.3129294	
VPS37C		1.312809	
ACSL5		1.3116299	
ZNF23		1.311228	
ENSG00000279289		1.3104321	
RAPGEF4		1.3096801	
DMXL1		1.309593	
PTBP3		1.3079593	
POLR1F		1.306955	
DAB2		1.3063396	
LARP4B		1.3050971	
ENSG00000259562		1.3049355	
RLF		1.3048402	
HILPDA		1.303434	
FDX1		1.3026861	
PSMA1		1.3018385	
LYAR		1.3017597	
NF1		1.301466	
TNFRSF11B		1.3013278	
SCAF4		1.2996366	
ATAD1		1.2979906	
FAM76B		1.2964022	
KDM4C		1.2944852	
MYH1		1.2935133	
RAB8B		1.2926573	
BRAP		1.2925718	
CXCL1		1.2917829	
RAPGEF6		1.2903817	
ELK4		1.2903038	
GDNF		1.28984	
ANKHD1		1.2894936	
ALG13		1.2892522	
SRPRA		1.2890189	
PNISR		1.287156	
ARHGAP29		1.285941	
TMEM39B		1.2854475	
LNPEP		1.2849994	
MTR		1.2839162	
SMG1		1.2836864	
LINC02861		1.28284	
PREB		1.2826394	
SP140L		1.281356	
CDC26		1.2809464	
ENSG00000264885		1.2808377	
KDM3A		1.2804984	
TXNRD1-AS1		1.2800719	
GPRC5A		1.2789888	
CCDC91		1.2782639	
WAC		1.2780893	
MAN2A2		1.2774757	
HSP90AA1		1.27729	
TRIO		1.2757214	
MALT1		1.2754984	
MARCHF6		1.275497	
BRF2		1.2753457	
ZNF547		1.2750714	
ABHD3		1.2750529	
ZNF404		1.2735462	
ACTMAP		1.2721202	
TMEM168		1.2709585	
UBE2J1		1.2693304	
TMED10		1.2686818	
EIF1AD		1.2679586	
CLEC2D		1.2679069	
BACH1-IT1		1.2629478	
OPTN		1.2625678	
BRINP1		1.2625318	
LGALS8		1.2616308	
ENSG00000281195		1.2606031	
IFT25		1.2605706	
FSIP1		1.2598525	
SLC25A46		1.259715	
RPL36A		1.259682	
PPP4R3A		1.2590234	
TRIM24		1.2589003	
IQCG		1.2578467	
LAMB2P1		1.2573897	
DDX55		1.2558061	
PAPOLA		1.253859	
UBN2		1.2532007	
SLAIN2		1.2523705	
TVP23B		1.2521746	
BNIP3L		1.2513278	
CCR7		1.2511506	
ZSCAN32		1.2503083	
CABLES1		1.2501385	
LRIG1		1.24931	
ENSG00000225507		1.2470208	
DDX18		1.2470195	
PRMT3		1.2452635	
WWP1		1.2445738	
AP1G1		1.2437644	
PIK3C3		1.2434595	
MME		1.2432834	
CFAP96		1.2428018	
SLC30A4		1.2417101	
CCNT2		1.2412513	
USP32		1.2405002	
ECHDC1		1.2404447	
RAB5A		1.2398068	
AGPAT4		1.2391576	
TNKS		1.2389098	
IL26		1.238735	
SGTB		1.2376404	
PMS1		1.2374545	
APOBEC3B		1.237322	
XPC-AS1		1.2370949	
ENSG00000271075		1.2366351	
ZNF655		1.2356366	
CYCS		1.2349886	
IL15		1.2333676	
E2F3		1.2328444	
ENSG00000232821		1.2327133	
TUT4		1.2320923	
EIF4E3		1.2312962	
PIP4P1		1.229833	
LTN1		1.2288141	
HMGCR		1.227179	
BTC		1.2265807	
TICAM1		1.2264582	
UBR4		1.2258143	
ALDOC		1.224651	
SLC16A3		1.2239316	
PRNP		1.2239196	
TMX3		1.2232803	
TPD52		1.2225287	
PAQR5		1.2223599	
ENSG00000257531		1.2219005	
TGIF1		1.221638	
FBXO28		1.2213398	
NIPBL		1.2213136	
RASGEF1A		1.220631	
RBM28		1.2205759	
AZIN1		1.2200631	
TGDS		1.2197436	
TGFBR1		1.2189931	
CAPN9		1.2182044	
FABP3		1.2181057	
ENSG00000226380		1.217821	
ABL1		1.2177073	
IRF2BP2		1.2176242	
DNTTIP2		1.2175786	
ADAM17		1.2165265	
TJP1		1.2141075	
LINC02015		1.2134526	
MAP4K5		1.2131848	
LMTK2		1.2122408	
DCAF16		1.2117152	
FGF7		1.2108976	
SF3A3		1.2089227	
NCF2		1.2086498	
SELENOI		1.2082058	
BAG3		1.2080344	
ZNF175		1.2078997	
PHF10		1.207371	
BEND7		1.2069547	
LINC02614		1.2061588	
PRPSAP2		1.2036916	
ZNF615		1.2034272	
RAB21		1.2030292	
YME1L1		1.202488	
ZNF674		1.201667	
SYNJ1		1.1993238	
FRMPD4		1.1991318	
SQLE		1.1970161	
LINC00624		1.1968721	
PRRG4		1.195157	
SLC35D1		1.1943731	
ERC1		1.1940198	
TMEM161B		1.1934512	
FAM83G		1.1915109	
SEC61A1		1.1906381	
LONRF2		1.190502	
WSB1		1.190262	
TAF2		1.1896746	
SERP1		1.1895653	
HSPA4L		1.1895502	
MIR137HG		1.1888847	
SCAF11		1.188852	
SMAD4		1.1883687	
CCNC		1.1859262	
CFAP69		1.1856589	
ENSG00000279118		1.1855749	
GSDMB		1.1852111	
ROCK1		1.1840452	
RHEB		1.1832032	
RPL7AP16		1.182532	
ENSG00000246477		1.1822419	
CD274		1.1798285	
RFX7		1.17954	
ING3		1.1778487	
HDAC9		1.1778227	
PRP4K		1.1774926	
ZNF24		1.1771791	
UBLCP1		1.1766167	
ENSG00000259994		1.1765245	
KANSL3		1.1758828	
PKD2L2		1.175229	
DUSP6		1.1750592	
NSMCE1-DT		1.1742468	
ATXN2L		1.1734964	
SLC35F6		1.1729552	
NUP42		1.1728467	
RAP2A		1.1728117	
PVT1		1.1724795	
ENSG00000258667		1.1714536	
RAB18		1.1707687	
WDR20		1.1696345	
NEPRO		1.1679183	
PRELID3B		1.1671226	
ENSG00000269925		1.166996	
RAP2C		1.1668501	
NKRF		1.1663294	
NFE2L3		1.1649585	
ZBTB10		1.1627355	
DCAF10		1.1626714	
GAR1		1.1624309	
NANS		1.1609659	
UBC		1.15976	
SNAPC1		1.159396	
STAM2		1.1588047	
ZFP36L1		1.1586227	
LINC01376		1.1574599	
GABPB1		1.1572638	
CLIP3		1.1571566	
ENSG00000261997		1.1566149	
RRP12		1.1562294	
FUS		1.1555353	
ATP1A1-AS1		1.1540217	
ARF6		1.1530043	
ATL2		1.1529933	
GPR135		1.1524165	
MGARP		1.1494713	
ZSCAN29		1.1491158	
GCH1		1.1488968	
SLC25A36		1.1488506	
LRIG2		1.1487088	
SLC9A8		1.1480173	
STX6		1.1473651	
HSPBAP1		1.1473212	
ZNF440		1.1463323	
MAP7		1.1449765	
SLC19A2		1.1449153	
TXNL1		1.1448225	
WWC2		1.1427175	
CENPS		1.1407218	
CDKN2AIP		1.1392353	
ZNF189		1.1384994	
BRD2		1.1379741	
PRPF38B		1.1360525	
ENSG00000223563		1.136001	
NR2C1		1.1353697	
RIC8B		1.1347327	
SEC62		1.1339982	
TSC22D1		1.1334778	
TMEM216		1.1331402	
UBE2O		1.1328024	
ZHX2		1.132458	
KCNH1		1.1320773	
ENSG00000274561		1.1309996	
BRAF		1.1304615	
DORIP1		1.1298144	
MED7		1.1296589	
CHML		1.1285943	
AGFG1		1.1259649	
TTC14		1.1236007	
POU5F2		1.1233689	
FLRT2-AS1		1.122952	
ZNF697		1.1218748	
WNT3		1.1215341	
YIPF6		1.1212417	
C10orf88		1.1203537	
RBM25		1.1200949	
